user_id,number_of_cards,branch_code,default_flag
11997,2,A,0
11998,2,F,0
11999,2,A,0
12000,2,A,0
12001,2,A,0
12002,2,G,0
12003,2,D,0
12004,2,G,0
12005,2,B,0
12006,3,F,0
12007,2,I,0
12008,3,A,0
12009,2,A,1
12010,2,F,0
12011,2,I,0
12012,3,E,1
12013,2,J,0
12014,4,A,0
12015,2,I,0
12016,2,G,1
12017,2,A,1
12018,3,F,1
12019,3,E,0
12020,5,J,0
12021,2,F,0
12022,2,A,0
12023,2,A,0
12024,2,F,0
12025,2,I,0
12026,2,A,1
12027,2,C,1
12028,2,A,0
12029,2,G,0
12030,2,A,0
12031,2,H,0
12032,2,G,0
12033,1,A,0
12034,2,A,0
12035,2,H,0
12036,2,A,0
12037,3,F,0
12038,2,B,0
12039,2,F,0
12040,2,G,0
12041,2,A,0
12042,2,J,0
12043,2,C,1
12044,4,A,0
12045,2,A,1
12046,2,A,0
12047,2,J,0
12048,2,A,0
12049,2,A,0
12050,2,C,0
12051,4,A,0
12052,2,A,0
12053,2,A,0
12054,2,F,0
12055,2,E,0
12056,2,F,1
12057,2,B,0
12058,2,B,0
12059,2,I,1
12060,2,B,0
12061,3,F,0
12062,2,B,0
12063,2,C,0
12064,2,A,0
12065,3,F,1
12066,6,A,0
12067,2,A,1
12068,2,A,0
12069,2,E,0
12070,2,A,0
12071,3,A,0
12072,2,A,1
12073,2,G,0
12074,2,A,0
12075,2,A,0
12076,2,A,0
12077,2,G,0
12078,2,J,0
12079,4,E,0
12080,2,A,0
12081,2,F,0
12082,2,F,0
12083,2,J,0
12084,2,J,0
12085,4,B,0
12086,3,F,0
12087,4,A,0
12088,3,A,0
12089,2,J,0
12090,2,F,0
12091,2,A,1
12092,6,K,0
12093,2,B,0
12094,2,A,0
12095,3,B,0
12096,3,B,1
12097,2,A,0
12098,4,A,0
12099,3,F,0
12100,3,A,0
12101,2,A,0
12102,5,F,1
12103,7,A,0
12104,3,A,0
12105,3,A,0
12106,2,A,0
12107,2,A,1
12108,2,A,0
12109,2,A,0
12110,2,A,1
12111,2,I,1
12112,2,E,0
12113,2,A,0
12114,2,A,0
12115,2,A,0
12116,3,A,0
12117,2,H,0
12118,2,E,1
12119,2,A,0
12120,3,A,1
12121,2,A,0
12122,2,A,0
12123,4,A,0
12124,4,A,1
12125,2,A,0
12126,2,F,0
12127,3,A,1
12128,2,F,0
12129,3,F,1
12130,2,C,0
12131,2,A,1
12132,3,E,0
12133,2,G,0
12134,2,A,0
12135,2,A,0
12136,2,A,0
12137,6,A,0
12138,2,A,0
12139,2,I,0
12140,4,A,1
12141,2,A,0
12142,2,A,0
12143,2,A,0
12144,2,A,1
12145,2,B,0
12146,3,A,0
12147,2,A,0
12148,4,F,0
12149,3,A,1
12150,5,A,0
12151,2,A,0
12152,2,A,1
12153,2,A,0
12154,3,A,0
12155,3,A,0
12156,2,B,1
12157,2,A,0
12158,2,A,0
12159,3,A,0
12160,2,A,0
12161,2,I,0
12162,3,A,0
12163,2,A,0
12164,2,I,0
12165,2,H,0
12166,3,B,0
12167,4,J,0
12168,2,B,0
12169,2,F,0
12170,5,F,0
12171,2,A,0
12172,2,A,0
12173,2,G,0
12174,2,B,1
12175,2,G,0
12176,2,B,1
12177,2,C,0
12178,2,A,0
12179,2,A,0
12180,2,A,0
12181,2,A,0
12182,2,A,0
12183,2,A,0
12184,2,A,0
12185,2,J,0
12186,2,B,0
12187,4,A,0
12188,2,A,0
12189,2,B,0
12190,2,A,0
12191,8,A,0
12192,3,A,0
12193,2,A,0
12194,2,A,0
12195,3,E,0
12196,2,A,0
12197,2,F,0
12198,5,C,0
12199,2,A,0
12200,2,B,0
12201,2,I,0
12202,4,A,0
12203,2,A,0
12204,2,A,0
12205,2,F,0
12206,3,A,0
12207,2,B,0
12208,5,A,0
12209,2,F,0
12210,2,B,0
12211,2,B,0
12212,2,A,0
12213,3,F,0
12214,2,F,0
12215,2,I,0
12216,2,A,0
12217,2,A,0
12218,3,F,0
12219,2,K,0
12220,2,E,0
12221,2,A,0
12222,2,D,0
12223,2,A,0
12224,4,A,0
12225,2,G,0
12226,2,F,0
12227,2,A,0
12228,2,A,0
12229,2,B,0
12230,2,A,0
12231,2,A,0
12232,2,B,0
12233,2,A,0
12234,2,A,0
12235,2,B,0
12236,2,A,0
12237,2,A,0
12238,3,A,0
12239,2,A,0
12240,2,A,0
12241,3,F,0
12242,2,A,0
12243,2,A,0
12244,2,A,0
12245,2,F,0
12246,2,A,0
12247,4,B,1
12248,2,K,0
12249,2,A,0
12250,3,A,0
12251,2,I,0
12252,2,G,0
12253,2,B,0
12254,2,J,0
12255,2,I,0
12256,3,A,1
12257,2,A,0
12258,2,A,0
12259,2,A,0
12260,6,A,0
12261,2,A,0
12262,2,A,0
12263,2,A,0
12264,4,A,0
12265,2,J,1
12266,3,A,0
12267,2,F,0
12268,3,A,0
12269,2,A,0
12270,5,B,1
12271,2,A,0
12272,3,G,1
12273,3,A,0
12274,3,A,0
12275,2,A,0
12276,2,F,0
12277,2,A,0
12278,2,A,0
12279,2,A,0
12280,2,A,0
12281,2,F,0
12282,5,A,0
12283,3,A,0
12284,4,A,0
12285,2,A,0
12286,2,B,0
12287,4,A,0
12288,2,E,0
12289,2,I,0
12290,2,I,0
12291,2,A,0
12292,2,A,1
12293,2,B,1
12294,2,E,0
12295,2,A,0
12296,2,F,0
12297,2,I,0
12298,2,A,0
12299,2,G,0
12300,6,A,0
12301,5,J,0
12302,2,A,0
12303,2,A,0
12304,7,A,0
12305,2,F,0
12306,3,B,0
12307,2,A,0
12308,4,A,0
12309,2,A,0
12310,2,A,0
12311,3,A,0
12312,2,I,0
12313,2,A,0
12314,3,A,0
12315,2,F,0
12316,7,A,0
12317,3,E,0
12318,2,H,0
12319,4,A,0
12320,3,I,0
12321,2,I,0
12322,2,A,0
12323,2,A,1
12324,2,H,0
12325,2,A,0
12326,2,E,1
12327,2,A,1
12328,2,A,0
12329,2,F,0
12330,2,A,0
12331,4,A,0
12332,2,G,0
12333,2,A,0
12334,2,A,0
12335,2,A,1
12336,2,I,0
12337,2,C,0
12338,5,B,0
12339,2,A,0
12340,2,A,0
12341,3,A,0
12342,2,F,1
12343,2,A,0
12344,2,A,0
12345,6,A,0
12346,1,A,0
12347,3,F,0
12348,2,J,0
12349,2,A,0
12350,2,B,0
12351,2,B,0
12352,2,A,0
12353,2,A,0
12354,2,I,0
12355,2,A,0
12356,2,A,0
12357,2,A,0
12358,2,A,0
12359,2,I,0
12360,2,A,0
12361,2,G,0
12362,3,A,0
12363,6,A,0
12364,2,A,0
12365,2,E,0
12366,2,A,0
12367,2,A,0
12368,2,I,0
12369,2,I,0
12370,4,A,0
12371,2,J,0
12372,2,B,0
12373,2,J,0
12374,2,A,0
12375,3,A,0
12376,2,B,0
12377,2,G,0
12378,2,A,0
12379,3,A,1
12380,4,A,0
12381,2,F,0
12382,3,A,0
12383,4,A,0
12384,6,A,0
12385,7,A,0
12386,2,A,0
12387,2,A,0
12388,2,A,0
12389,2,J,0
12390,2,A,0
12391,2,F,0
12392,2,A,0
12393,2,D,0
12394,2,A,0
12395,2,F,0
12396,2,I,0
12397,4,J,0
12398,2,A,0
12399,4,B,0
12400,2,A,0
12401,3,A,0
12402,2,A,0
12403,5,A,0
12404,4,A,0
12405,2,A,0
12406,2,B,0
12407,3,A,0
12408,2,I,0
12409,2,A,0
12410,2,A,0
12411,2,E,0
12412,3,E,0
12413,2,A,0
12414,2,A,1
12415,3,A,0
12416,2,I,0
12417,7,A,0
12418,2,I,0
12419,7,A,1
12420,2,A,0
12421,2,A,1
12422,2,B,0
12423,2,B,0
12424,3,B,0
12425,4,A,0
12426,1,I,0
12427,2,A,0
12428,2,A,0
12429,2,A,0
12430,3,F,0
12431,3,C,0
12432,2,A,0
12433,2,I,0
12434,2,A,0
12435,2,B,0
12436,2,A,0
12437,2,A,0
12438,2,F,0
12439,3,B,0
12440,3,A,0
12441,2,B,0
12442,7,F,0
12443,2,G,0
12444,2,F,0
12445,2,A,0
12446,2,A,0
12447,2,A,0
12448,2,A,0
12449,2,A,0
12450,5,B,0
12451,3,A,0
12452,2,F,0
12453,2,F,0
12454,3,A,0
12455,2,A,0
12456,3,C,0
12457,2,G,1
12458,2,A,0
12459,2,A,1
12460,2,B,0
12461,5,A,0
12462,2,F,0
12463,2,D,0
12464,2,B,0
12465,2,A,0
12466,2,A,0
12467,2,A,1
12468,3,A,0
12469,2,H,0
12470,2,A,0
12471,4,A,0
12472,2,A,0
12473,2,A,0
12474,2,A,0
12475,2,F,0
12476,2,A,0
12477,4,F,1
12478,3,G,1
12479,4,F,0
12480,2,D,0
12481,2,A,0
12482,4,J,0
12483,2,A,0
12484,2,B,0
12485,2,A,0
12486,3,A,0
12487,2,A,0
12488,2,A,0
12489,2,B,0
12490,3,I,0
12491,4,A,0
12492,2,B,0
12493,2,A,1
12494,3,A,0
12495,4,A,0
12496,3,A,0
12497,2,A,0
12498,2,A,0
12499,2,F,0
12500,3,B,0
12501,2,A,1
12502,3,B,0
12503,2,A,0
12504,2,A,0
12505,2,A,0
12506,3,A,0
12507,3,,0
12508,2,A,0
12509,2,H,0
12510,2,F,0
12511,2,E,0
12512,2,E,0
12513,2,A,0
12514,2,G,0
12515,3,H,0
12516,2,A,0
12517,2,A,0
12518,3,A,0
12519,4,A,0
12520,2,A,0
12521,2,A,1
12522,2,A,1
12523,2,A,0
12524,2,A,0
12525,4,A,0
12526,2,A,0
12527,2,F,0
12528,2,H,0
12529,2,A,0
12530,3,H,0
12531,2,A,0
12532,4,H,0
12533,2,B,0
12534,2,A,0
12535,2,I,0
12536,2,A,0
12537,2,A,0
12538,3,F,0
12539,2,A,0
12540,2,I,0
12541,3,F,0
12542,2,A,0
12543,2,C,0
12544,2,A,0
12545,2,A,0
12546,4,I,0
12547,2,J,0
12548,4,A,0
12549,2,A,0
12550,2,A,0
12551,3,F,1
12552,2,I,1
12553,3,A,0
12554,3,A,0
12555,2,A,1
12556,2,B,0
12557,2,I,0
12558,2,A,0
12559,2,A,1
12560,2,A,0
12561,3,E,0
12562,1,A,0
12563,2,F,0
12564,2,A,0
12565,4,A,0
12566,5,D,1
12567,3,A,0
12568,3,A,0
12569,2,G,0
12570,2,J,0
12571,3,A,0
12572,2,A,0
12573,3,G,1
12574,2,F,0
12575,4,A,0
12576,4,A,0
12577,2,B,0
12578,2,A,0
12579,2,C,0
12580,2,A,0
12581,2,A,0
12582,2,A,1
12583,2,F,0
12584,2,A,0
12585,2,F,0
12586,2,B,0
12587,4,B,0
12588,3,H,0
12589,4,F,0
12590,3,I,0
12591,3,A,0
12592,2,F,0
12593,2,G,0
12594,2,A,0
12595,2,G,0
12596,2,G,0
12597,2,F,0
12598,2,A,0
12599,2,G,0
12600,5,A,0
12601,2,A,0
12602,2,A,0
12603,4,A,0
12604,2,A,0
12605,3,A,0
12606,2,A,0
12607,2,I,0
12608,2,J,0
12609,2,H,0
12610,2,B,0
12611,2,F,0
12612,2,A,0
12613,2,F,0
12614,2,A,0
12615,2,I,0
12616,2,A,0
12617,3,A,0
12618,2,A,0
12619,2,A,0
12620,2,A,0
12621,3,A,0
12622,2,E,0
12623,2,A,0
12624,3,A,0
12625,2,H,0
12626,2,I,0
12627,3,F,0
12628,3,I,1
12629,3,F,0
12630,5,K,0
12631,2,H,0
12632,2,A,0
12633,2,B,0
12634,2,C,0
12635,3,F,0
12636,2,G,0
12637,4,B,0
12638,2,A,0
12639,5,A,0
12640,5,F,0
12641,2,A,0
12642,2,F,0
12643,2,A,0
12644,2,A,0
12645,2,B,0
12646,5,A,0
12647,2,A,0
12648,2,A,0
12649,2,A,0
12650,2,E,0
12651,2,I,0
12652,2,J,0
12653,2,A,0
12654,2,A,0
12655,2,A,0
12656,2,I,1
12657,2,I,0
12658,2,B,0
12659,4,A,0
12660,3,E,0
12661,4,I,0
12662,3,A,0
12663,2,A,0
12664,2,F,1
12665,2,B,0
12666,2,B,0
12667,4,A,0
12668,2,K,0
12669,2,A,0
12670,2,A,0
12671,5,F,0
12672,2,I,0
12673,3,A,0
12674,2,A,0
12675,2,A,0
12676,2,F,0
12677,2,A,0
12678,2,A,1
12679,2,,0
12680,2,A,0
12681,2,A,0
12682,2,B,0
12683,3,B,0
12684,2,F,0
12685,4,A,0
12686,2,A,0
12687,3,A,0
12688,2,A,0
12689,2,B,0
12690,2,A,0
12691,2,A,0
12692,2,F,0
12693,2,A,1
12694,2,A,0
12695,3,A,0
12696,2,A,0
12697,2,F,0
12698,3,I,1
12699,5,A,0
12700,2,E,0
12701,2,A,0
12702,2,I,0
12703,7,A,1
12704,2,D,0
12705,2,K,0
12706,2,G,0
12707,2,A,0
12708,2,A,0
12709,2,K,0
12710,2,A,0
12711,2,A,0
12712,3,F,0
12713,2,F,0
12714,2,A,1
12715,2,B,0
12716,2,A,0
12717,3,B,0
12718,3,A,0
12719,2,G,0
12720,3,A,0
12721,2,B,0
12722,3,J,0
12723,2,A,0
12724,4,A,0
12725,2,A,0
12726,3,A,0
12727,2,A,0
12728,2,A,0
12729,2,A,0
12730,2,A,0
12731,2,A,0
12732,3,A,0
12733,2,G,0
12734,2,A,0
12735,2,B,0
12736,2,A,0
12737,2,H,0
12738,2,A,0
12739,2,D,0
12740,7,A,0
12741,5,D,1
12742,2,B,1
12743,2,C,0
12744,2,J,0
12745,2,A,0
12746,2,A,0
12747,2,D,0
12748,3,F,0
12749,2,A,0
12750,2,I,0
12751,2,A,0
12752,2,G,0
12753,4,A,0
12754,2,I,1
12755,2,A,1
12756,3,A,0
12757,3,I,0
12758,2,G,0
12759,2,A,0
12760,8,G,0
12761,2,I,0
12762,2,A,0
12763,2,A,0
12764,2,F,0
12765,3,E,0
12766,2,F,0
12767,2,B,0
12768,2,H,0
12769,2,F,0
12770,3,A,0
12771,3,F,0
12772,4,A,0
12773,2,A,0
12774,2,A,0
12775,2,B,0
12776,2,F,0
12777,3,A,0
12778,2,I,0
12779,3,I,0
12780,6,A,0
12781,2,G,0
12782,2,A,0
12783,4,G,0
12784,3,A,0
12785,3,I,0
12786,2,A,1
12787,3,E,1
12788,3,A,0
12789,2,A,0
12790,4,A,0
12791,2,E,1
12792,2,G,0
12793,2,A,0
12794,2,A,0
12795,3,F,0
12796,3,A,0
12797,3,A,0
12798,2,A,0
12799,4,A,0
12800,3,C,0
12801,6,A,0
12802,3,A,0
12803,2,A,1
12804,4,F,0
12805,2,B,0
12806,2,A,0
12807,2,G,0
12808,2,K,0
12809,2,A,0
12810,3,A,0
12811,2,A,0
12812,2,A,0
12813,2,E,0
12814,2,G,0
12815,2,H,0
12816,2,G,0
12817,2,A,0
12818,2,D,0
12819,2,F,0
12820,2,A,0
12821,2,A,0
12822,2,A,0
12823,2,A,0
12824,2,A,0
12825,5,A,0
12826,3,F,1
12827,3,A,0
12828,3,A,0
12829,4,A,0
12830,2,J,0
12831,2,E,0
12832,5,A,0
12833,2,A,0
12834,3,B,0
12835,3,I,0
12836,2,A,0
12837,2,A,0
12838,2,G,0
12839,2,B,0
12840,2,A,0
12841,2,A,1
12842,2,G,0
12843,2,A,0
12844,2,A,0
12845,2,E,0
12846,2,A,0
12847,3,A,0
12848,3,H,0
12849,2,F,0
12850,2,H,0
12851,2,A,0
12852,2,A,0
12853,2,A,0
12854,2,J,0
12855,3,A,0
12856,4,C,0
12857,2,F,0
12858,4,A,0
12859,2,I,0
12860,4,F,0
12861,5,I,0
12862,2,F,0
12863,2,F,0
12864,2,H,0
12865,2,A,0
12866,2,A,0
12867,2,A,0
12868,2,A,0
12869,2,B,0
12870,3,A,0
12871,2,J,0
12872,2,B,0
12873,2,A,0
12874,2,A,0
12875,2,A,0
12876,2,F,0
12877,6,A,0
12878,2,A,0
12879,2,A,0
12880,2,,0
12881,2,A,0
12882,2,A,0
12883,2,A,0
12884,2,A,0
12885,2,A,0
12886,5,J,0
12887,2,A,0
12888,2,A,1
12889,2,F,0
12890,7,G,0
12891,2,I,0
12892,3,A,0
12893,3,A,0
12894,4,K,0
12895,2,B,0
12896,2,B,0
12897,3,A,0
12898,3,,0
12899,2,A,0
12900,5,A,0
12901,3,A,0
12902,2,A,0
12903,2,A,0
12904,2,A,0
12905,2,A,0
12906,3,,0
12907,2,A,0
12908,2,A,0
12909,2,A,0
12910,2,A,0
12911,3,E,0
12912,3,G,0
12913,2,A,1
12914,2,B,0
12915,2,A,0
12916,2,A,0
12917,2,E,0
12918,2,A,0
12919,1,F,0
12920,2,A,0
12921,2,A,0
12922,2,A,0
12923,2,E,0
12924,2,A,0
12925,3,A,0
12926,3,A,0
12927,3,A,0
12928,2,B,0
12929,2,A,0
12930,2,F,0
12931,4,B,0
12932,2,J,0
12933,5,A,0
12934,2,B,0
12935,2,I,0
12936,2,A,0
12937,2,E,0
12938,2,F,0
12939,3,I,0
12940,3,E,0
12941,2,A,0
12942,2,F,0
12943,2,A,0
12944,2,A,0
12945,2,A,0
12946,2,F,1
12947,2,G,0
12948,2,A,0
12949,2,A,1
12950,2,A,1
12951,2,C,0
12952,2,A,0
12953,5,A,0
12954,2,A,0
12955,2,A,0
12956,3,F,0
12957,2,A,0
12958,2,B,0
12959,3,C,0
12960,2,F,0
12961,2,C,0
12962,2,A,0
12963,3,A,0
12964,4,A,0
12965,2,F,0
12966,2,A,0
12967,2,A,0
12968,2,H,0
12969,3,G,0
12970,2,,0
12971,2,A,0
12972,2,F,0
12973,2,A,0
12974,2,A,0
12975,3,A,0
12976,2,F,0
12977,2,K,0
12978,2,I,0
12979,2,G,0
12980,3,A,0
12981,4,I,0
12982,2,A,1
12983,2,E,0
12984,2,A,0
12985,2,A,1
12986,2,A,0
12987,2,G,0
12988,2,K,0
12989,3,A,0
12990,2,H,0
12991,4,A,0
12992,2,F,0
12993,5,A,0
12994,4,B,0
12995,2,A,0
12996,3,F,0
12997,2,A,0
12998,2,A,0
12999,3,A,0
13000,2,B,1
13001,2,B,0
13002,2,G,0
13003,3,A,0
13004,4,A,0
13005,2,A,0
13006,5,A,0
13007,3,A,0
13008,2,A,0
13009,2,A,0
13010,2,A,0
13011,3,I,0
13012,2,A,0
13013,2,A,0
13014,2,A,0
13015,3,B,0
13016,4,H,0
13017,2,A,0
13018,3,D,0
13019,2,,0
13020,2,A,0
13021,2,A,0
13022,3,B,0
13023,2,A,0
13024,5,A,0
13025,2,I,0
13026,2,A,0
13027,2,A,0
13028,2,A,0
13029,2,A,0
13030,3,A,0
13031,2,I,0
13032,2,I,0
13033,2,A,0
13034,4,B,0
13035,2,B,0
13036,2,A,0
13037,2,B,0
13038,2,A,0
13039,3,A,0
13040,2,B,0
13041,3,A,0
13042,3,F,0
13043,2,A,0
13044,2,A,1
13045,2,I,0
13046,3,A,0
13047,2,A,0
13048,3,A,0
13049,2,K,0
13050,5,A,1
13051,2,A,0
13052,2,F,0
13053,2,J,0
13054,7,F,1
13055,2,I,0
13056,4,G,0
13057,5,A,0
13058,2,A,0
13059,2,A,0
13060,2,A,0
13061,2,A,0
13062,2,A,0
13063,2,A,0
13064,2,B,0
13065,2,A,0
13066,2,J,0
13067,3,H,0
13068,2,A,0
13069,2,D,0
13070,2,E,0
13071,5,B,0
13072,5,B,0
13073,2,A,0
13074,3,F,0
13075,2,A,0
13076,2,G,0
13077,2,A,0
13078,2,A,0
13079,3,A,1
13080,3,A,0
13081,2,A,0
13082,2,A,0
13083,2,A,0
13084,2,A,0
13085,2,A,0
13086,2,A,0
13087,2,A,0
13088,2,A,1
13089,2,A,0
13090,2,A,0
13091,2,A,0
13092,2,E,1
13093,2,B,0
13094,2,I,0
13095,2,A,0
13096,2,A,0
13097,2,A,0
13098,3,A,0
13099,2,A,0
13100,3,B,0
13101,2,A,0
13102,2,A,0
13103,2,A,0
13104,2,F,0
13105,2,A,0
13106,2,A,0
13107,2,A,0
13108,2,A,0
13109,2,A,0
13110,2,A,0
13111,2,A,0
13112,2,B,0
13113,4,A,0
13114,4,A,0
13115,2,A,0
13116,3,A,0
13117,2,A,0
13118,2,G,0
13119,2,A,0
13120,3,A,0
13121,2,A,0
13122,2,F,0
13123,2,A,0
13124,8,A,0
13125,4,A,0
13126,2,B,0
13127,3,E,0
13128,5,A,0
13129,2,A,0
13130,3,A,0
13131,2,K,0
13132,2,F,0
13133,2,F,0
13134,2,F,0
13135,2,F,0
13136,2,A,0
13137,2,A,0
13138,2,A,0
13139,2,F,0
13140,2,A,0
13141,2,F,0
13142,2,A,0
13143,4,A,0
13144,2,I,0
13145,2,A,0
13146,3,H,0
13147,2,D,0
13148,2,J,0
13149,3,I,0
13150,3,F,0
13151,2,A,0
13152,3,I,0
13153,2,A,0
13154,2,A,0
13155,2,G,0
13156,4,A,0
13157,4,A,0
13158,3,A,0
13159,2,,0
13160,2,I,0
13161,3,E,0
13162,5,A,0
13163,2,B,0
13164,4,F,0
13165,2,F,0
13166,2,B,0
13167,1,E,0
13168,2,A,0
13169,2,B,0
13170,2,B,0
13171,3,C,0
13172,2,A,0
13173,4,A,0
13174,2,H,0
13175,2,B,0
13176,2,A,0
13177,2,A,0
13178,6,A,0
13179,2,A,0
13180,2,B,0
13181,2,A,0
13182,2,A,0
13183,2,G,0
13184,2,B,0
13185,2,A,0
13186,3,I,0
13187,5,A,0
13188,6,B,0
13189,2,B,1
13190,2,A,0
13191,3,A,0
13192,5,E,0
13193,2,A,0
13194,3,F,0
13195,2,I,0
13196,3,B,0
13197,2,F,0
13198,3,I,0
13199,2,A,0
13200,2,A,0
13201,4,B,0
13202,2,F,0
13203,2,C,0
13204,2,F,1
13205,2,H,0
13206,2,B,0
13207,3,A,0
13208,2,A,0
13209,2,A,0
13210,2,F,0
13211,2,A,0
13212,2,E,0
13213,2,A,0
13214,4,B,0
13215,2,F,0
13216,2,F,0
13217,3,A,0
13218,2,J,0
13219,5,A,0
13220,3,G,1
13221,2,A,1
13222,2,A,0
13223,2,A,0
13224,2,A,0
13225,2,F,0
13226,2,H,0
13227,4,A,0
13228,2,F,0
13229,2,A,0
13230,3,C,0
13231,2,A,0
13232,3,A,0
13233,5,A,0
13234,2,A,0
13235,2,A,0
13236,5,A,1
13237,3,A,0
13238,2,G,0
13239,2,B,0
13240,2,B,0
13241,2,A,0
13242,4,I,0
13243,3,A,0
13244,2,E,0
13245,4,A,0
13246,2,I,0
13247,2,A,1
13248,2,A,0
13249,2,A,0
13250,2,A,1
13251,4,E,0
13252,3,A,0
13253,5,A,0
13254,2,I,1
13255,2,I,0
13256,4,F,0
13257,2,A,0
13258,2,B,0
13259,2,K,0
13260,2,A,0
13261,2,A,0
13262,2,A,0
13263,2,F,0
13264,2,A,0
13265,4,A,0
13266,3,A,0
13267,2,B,0
13268,2,F,0
13269,2,A,0
13270,2,B,0
13271,2,A,0
13272,4,A,0
13273,2,B,0
13274,3,I,0
13275,2,I,0
13276,4,F,0
13277,2,F,0
13278,2,,0
13279,2,A,0
13280,3,F,0
13281,4,A,0
13282,3,A,0
13283,3,H,1
13284,2,A,0
13285,2,B,0
13286,3,A,0
13287,3,A,0
13288,2,,0
13289,3,A,1
13290,2,A,0
13291,2,A,0
13292,2,A,1
13293,3,F,0
13294,2,A,0
13295,2,B,0
13296,3,F,0
13297,2,F,0
13298,4,A,0
13299,3,A,1
13300,2,B,1
13301,2,E,0
13302,2,A,0
13303,3,A,0
13304,6,F,0
13305,2,F,0
13306,2,J,0
13307,2,A,0
13308,1,A,0
13309,2,A,0
13310,2,B,0
13311,5,A,0
13312,2,A,1
13313,2,A,0
13314,2,A,0
13315,2,F,0
13316,2,A,0
13317,2,A,0
13318,2,F,0
13319,3,A,0
13320,2,J,0
13321,3,J,0
13322,2,A,0
13323,2,A,0
13324,2,A,0
13325,2,H,1
13326,3,A,1
13327,2,A,0
13328,2,I,0
13329,2,F,0
13330,4,B,0
13331,4,G,0
13332,3,D,0
13333,2,F,0
13334,2,B,0
13335,3,A,0
13336,5,A,0
13337,3,A,0
13338,3,A,0
13339,2,J,0
13340,16,A,0
13341,3,A,0
13342,3,A,0
13343,2,A,0
13344,2,C,0
13345,3,A,1
13346,4,G,1
13347,3,A,0
13348,2,H,0
13349,2,A,0
13350,2,A,0
13351,3,A,0
13352,2,A,0
13353,2,A,0
13354,2,A,0
13355,2,A,0
13356,3,A,0
13357,2,A,0
13358,2,A,0
13359,2,A,0
13360,2,A,0
13361,2,A,0
13362,3,A,1
13363,2,A,0
13364,2,A,0
13365,2,A,0
13366,3,A,0
13367,2,K,0
13368,6,A,0
13369,2,A,0
13370,2,A,0
13371,2,A,1
13372,2,F,0
13373,2,A,1
13374,4,A,0
13375,2,F,0
13376,2,A,0
13377,3,A,1
13378,2,I,0
13379,2,F,0
13380,2,A,0
13381,3,D,0
13382,2,A,0
13383,2,I,0
13384,3,A,0
13385,2,A,0
13386,3,J,0
13387,2,A,0
13388,3,J,1
13389,2,I,0
13390,6,A,0
13391,2,F,0
13392,2,F,0
13393,2,A,0
13394,2,I,0
13395,5,A,0
13396,2,B,0
13397,2,J,0
13398,2,G,0
13399,9,B,0
13400,2,A,1
13401,2,B,0
13402,5,F,0
13403,2,A,0
13404,2,A,0
13405,3,A,0
13406,2,E,0
13407,2,J,0
13408,2,A,0
13409,2,A,0
13410,2,A,0
13411,6,A,1
13412,2,F,0
13413,2,G,0
13414,2,F,0
13415,2,A,0
13416,3,E,0
13417,2,B,1
13418,3,H,0
13419,2,A,0
13420,4,A,0
13421,2,F,1
13422,2,A,0
13423,2,A,0
13424,4,F,0
13425,2,F,0
13426,5,A,1
13427,2,A,0
13428,2,H,0
13429,3,A,0
13430,2,A,0
13431,2,A,1
13432,2,A,0
13433,2,F,0
13434,2,C,0
13435,2,A,0
13436,2,A,1
13437,3,I,0
13438,4,H,0
13439,2,A,0
13440,2,A,1
13441,2,A,0
13442,5,A,0
13443,2,A,0
13444,2,B,0
13445,2,A,0
13446,2,G,0
13447,2,A,0
13448,4,B,0
13449,2,F,0
13450,2,A,0
13451,2,F,0
13452,2,B,0
13453,2,A,0
13454,2,A,0
13455,4,E,1
13456,2,A,0
13457,2,A,0
13458,4,A,0
13459,3,A,0
13460,2,B,0
13461,2,A,0
13462,2,A,0
13463,2,A,0
13464,4,A,0
13465,1,A,0
13466,2,A,0
13467,4,A,0
13468,3,A,0
13469,2,A,1
13470,3,A,0
13471,3,A,0
13472,3,A,0
13473,2,A,0
13474,2,K,0
13475,3,H,0
13476,2,A,0
13477,4,A,0
13478,3,A,0
13479,2,A,0
13480,2,A,0
13481,4,A,1
13482,2,F,0
13483,2,F,0
13484,2,F,0
13485,2,F,0
13486,2,B,0
13487,2,A,0
13488,2,A,0
13489,2,A,0
13490,2,E,0
13491,2,A,0
13492,2,E,0
13493,2,A,0
13494,2,A,0
13495,3,A,0
13496,2,A,0
13497,2,A,0
13498,2,A,0
13499,2,F,0
13500,2,A,0
13501,2,A,0
13502,2,B,0
13503,3,B,0
13504,2,A,0
13505,2,A,0
13506,3,F,0
13507,2,F,1
13508,2,A,0
13509,2,B,0
13510,3,F,0
13511,2,A,0
13512,2,A,0
13513,2,I,0
13514,3,I,1
13515,3,F,0
13516,4,D,0
13517,2,F,0
13518,2,F,0
13519,2,A,0
13520,2,A,0
13521,2,F,0
13522,2,H,0
13523,2,B,0
13524,2,A,1
13525,4,J,0
13526,2,,0
13527,2,A,0
13528,2,E,0
13529,2,A,0
13530,2,A,0
13531,2,A,0
13532,2,A,0
13533,2,A,0
13534,2,A,0
13535,2,I,0
13536,9,B,1
13537,2,A,1
13538,2,I,0
13539,2,A,0
13540,3,A,0
13541,2,A,0
13542,7,A,1
13543,2,A,0
13544,2,J,0
13545,2,A,0
13546,2,,0
13547,5,E,1
13548,2,A,1
13549,4,I,0
13550,2,A,0
