user_id,outstanding,credit_limit,bill,total_cash_usage,total_retail_usage,remaining_bill
13869,3797277,3.00E+07,836088,0,49990,0
13870,107260292,9.90E+07,4.90E+07,0,1.02E+08,0
13871,195510,3.00E+06,202365,0,0,182493
13872,100279,3.00E+06,48192,0,122000,0
13873,9856455,9.00E+06,5263590,1200000,36000,9141621
13874,2888699,3.00E+06,2888658,0,0,0
13875,2343592,1.00E+07,884982,0,1820404,0
13876,23330,3.00E+07,60420,0,0,72939
13877,97209884,9.20E+07,69888449,0,0,68916666
13878,1185764,4.00E+06,1153698,0,994000,1048871
13879,3290569,7.00E+06,191428,0,2799051,0
13880,2801872,3.00E+06,2713134,0,24460,0
13881,21370241,2.00E+07,14769911,2.00E+06,0,21641021
13882,168764,5.00E+06,140089,0,0,146537
13883,2980867,3.00E+06,2655436,0,2874800,0
13884,4725195,4.00E+06,4745039,0,0,4781581
13885,547930,5.90E+07,506000,0,2.00E+05,449043
13886,4138554,7.00E+06,3966302,0,0,4181834
13887,5124213,4.80E+07,308899,0,2650000,0
13888,253310,6.00E+06,284864,0,0,273477
13889,2379558,1.50E+07,1357932,0,749750,2371585
13890,26490312,2.70E+07,17923238,0,23087325,0
13891,30328317,3.00E+07,7699630,0,0,18568779
13892,16379733,1.50E+07,12790873,1250000,2639344,1.70E+07
13893,2767458,5.00E+06,783583,0,2301311,0
13894,3690457,5.00E+06,4062677,0,0,3847804
13895,8171737,8.00E+06,7464925,0,0,8170931
13896,2554364,3.00E+06,1666091,0,758000,2515292
13897,20392429,2.00E+07,20079783,0,541601,0
13898,4919113,5.00E+06,4625813,0,2.00E+05,0
13899,24458667,3.80E+07,20492146,0,420885,4874991
13900,10271829,1.00E+07,11421829,0,0,10221768
13901,761940,8.00E+06,748183,0,0,0
13902,2895466,6500000,1863830,0,2841390,3750299
13903,14730155,2.00E+07,14260434,0,5017900,0
13904,100567963,1.30E+08,56117995,0,7177000,93701288
13905,2359192,3.00E+06,2282009,0,0,2371090
13906,9474609,1.50E+07,1500706,0,0,2725595
13907,30849910,3.00E+07,7699630,0,11582330,17700114
13908,108285719,6.80E+07,36683220,0,0,1.08E+08
13909,8108702,1.20E+07,8108702,0,382999,8074146
13910,7454613,8.00E+06,7.00E+06,0,827733,7084915
13911,2234024,7.00E+06,2159961,0,0,2272896
13912,1931548,1.00E+07,1115838,0,1731869,0
13913,160680,9.00E+06,158127,0,69629,157637
13914,2759329,8.00E+06,2527297,0,2102313,0
13915,3410344,8.00E+06,342056,0,0,2859059
13916,43629922,5.00E+07,42892099,0,42286568,4.30E+07
13917,28729421,3.00E+07,28349082,0,3200000,28880286
13918,3632373,6.00E+06,2781145,0,415843,2723942
13919,6461674,1.00E+07,4409495,0,4218719,0
13920,10665310,7.90E+07,3875036,0,40000,0
13921,5927750,5.00E+06,6065506,0,0,5677831
13922,1276833,3.00E+06,711168,0,104000,0
13923,6983543,7.00E+06,5139266,0,1920218,7035842
13924,99933,5.00E+06,100773,0,0,0
13925,3642020,8.00E+06,381340,0,2675517,0
13926,13995049,2.20E+07,6155275,0,10370000,0
13927,5504191,5.00E+06,5007877,0,505959,5568683
13928,5630588,5.00E+06,5488183,0,0,5664700
13929,5743144,5.00E+06,6803775,0,260000,5833811
13930,2012552,1.20E+07,1284191,0,1097120,0
13931,43243283,5.40E+07,39271348,0,3533827,42806543
13932,9347491,2.00E+07,4028256,0,4589013,0
13933,786973,3.00E+07,763402,0,752500,0
13934,3281592,5.00E+06,1722670,0,442778,0
13935,7999147,7.00E+06,7569564,0,7709000,0
13936,22916708,2.30E+07,3523080,0,22198709,7628212
13937,2478375,3.00E+06,269535,0,0,0
13938,6480503,1.00E+07,6158543,0,0,6481324
13939,42225966,7.60E+07,26134798,0,18865643,37635820
13940,20466978,2.00E+07,19498917,0,1594153,2.10E+07
13941,2997048,1.00E+07,498833,0,0,0
13942,21757022,2.80E+07,6969618,0,2675750,13168987
13943,45155,7.00E+06,42845,0,0,25511
13944,673666,6.00E+06,291726,0,375000,0
13945,147866,2.00E+07,129108,0,0,141412
13946,3235852,3.00E+06,3224201,0,0,3234215
13947,6425495,5.00E+06,6418345,0,0,6420907
13948,5777628,1.00E+07,5.00E+06,0,5.00E+05,5723234
13949,10742982,1.60E+07,3215976,0,40000,10128706
13950,7758773,8.00E+06,6851971,0,0,6263116
13951,103818,7.00E+06,49537,0,48192,0
13952,58188401,6.20E+07,11641350,0,14581963,37646550
13953,12272489,1.50E+07,13054481,0,725307,12574913
13954,2635016,3.00E+06,615000,0,0,0
13955,3688859,4.70E+07,2302457,0,1666670,3224335
13956,5213972,5.00E+06,3095453,0,2340250,0
13957,22552080,2.00E+07,20208542,0,0,22926764
13958,68368103,6.40E+07,60756434,0,0,63623442
13959,18127600,1.50E+07,17067367,0,0,16188520
13960,1245300,4.00E+06,433808,0,0,1521311
13961,7631558,7.00E+06,7177117,0,0,7570933
13962,2092480,3.00E+06,462553,1.00E+06,530250,1766764
13963,6315730,2.30E+07,6273341,0,0,6136710
13964,6033241,6.00E+06,6032773,0,0,5940019
13965,5547419,6.00E+06,4112415,0,441789,4812189
13966,5692014,5.00E+06,5898981,1100000,236900,5698981
13967,174541,1.00E+07,99963,0,48453,0
13968,23731509,2.20E+07,23778566,0,128000,23716615
13969,2419815,3.00E+06,823503,0,0,2413238
13970,2110132,5.00E+06,1328200,0,0,2243521
13971,2677037,1.00E+07,1029907,0,415900,518450
13972,31035038,3.00E+07,7147675,0,14159482,0
13973,3932554,2.00E+07,3609023,0,240200,2774005
13974,4541197,1.00E+08,3008305,0,3500000,0
13975,1647279,5.00E+06,1598105,0,566099,1662853
13976,837064,7.00E+06,411244,0,626271,0
13977,457209,4.00E+06,381029,0,0,0
13978,85119510,1.00E+08,30101207,0,16500000,0
13979,60792,2.00E+07,23632,0,0,0
13980,385857,4.00E+06,374789,0,398300,0
13981,7430370,7.00E+06,1050000,3.00E+06,6029814,7506956
13982,4674802,4.00E+06,4555767,0,0,4667083
13983,5916735,3.00E+06,6065506,0,0,825916
13984,4667467,5.00E+06,4606103,0,0,4617334
13985,11792901,2.00E+07,3116073,0,1592018,4518216
13986,3133690,8.00E+06,3382234,0,0,3158508
13987,5305482,2.00E+07,1557533,0,410531,1893144
13988,377476,3.00E+06,342504,0,0,359719
13989,255591,3.00E+06,166657,0,72000,244845
13990,9160613,1.60E+07,1414818,0,8079000,9718626
13991,3200581,7.00E+06,1297716,0,1700000,3112625
13992,168673,5.00E+06,23512,0,72000,0
13993,2414874,3.00E+06,1728500,0,0,3.00E+05
13994,474966,3.80E+07,492638,0,0,0
13995,6594681,6.00E+06,6570115,0,0,6494255
13996,6680385,9.00E+06,4075919,0,218065,4529220
13997,24287830,4.60E+07,5335658,0,4306354,8708734
13998,5195037,5.00E+06,5186936,0,0,5079439
13999,8384175,5.00E+06,8379760,606120,28000,8.00E+06
14000,28232567,3.00E+07,27812708,5053700,0,27500996
14001,16761930,1.50E+07,16181326,0,0,16353992
14002,4136670,5.00E+06,2273548,0,167463,4168874
14003,15036736,4.00E+07,12443400,0,2663018,14728514
14004,1749146,7.00E+06,572261,0,0,0
14005,5794270,1.00E+07,5636530,0,0,5708855
14006,10286596,2.90E+07,7534267,1500000,1024480,0
14007,1779638,6.60E+07,1524840,0,6396,1776585
14008,3303878,3.00E+06,3120470,0,239599,3276377
14009,5128479,5.00E+06,4643122,0,503875,5070326
14010,6580835,8.00E+06,6420835,0,377002,6575912
14011,7474329,7.00E+06,2981653,0,0,2133750
14012,2111609,8.00E+06,1641855,0,1162102,1647502
14013,2664796,3.00E+06,2590476,0,0,2683079
14014,4625541,4.00E+06,2389969,0,0,2504105
14015,13991497,1.40E+07,14145576,0,14683400,0
14016,824483,3.00E+07,820367,0,0,0
14017,139677600,1.30E+08,1.08E+08,0,0,1.40E+08
14018,40497628,3.70E+07,33106230,0,0,3.20E+07
14019,5932794,6.00E+06,4714000,0,0,0
14020,21434475,2.00E+07,12238488,0,8280000,0
14021,2272896,5.00E+06,640378,0,8995,1912508
14022,24572051,7.30E+07,21525280,0,2490786,0
14023,6322761,3.90E+07,6161795,0,1387943,0
14024,1090961,5.00E+06,276162,0,0,0
14025,21494278,5.70E+07,7379613,0,12578732,0
14026,9798748,9.00E+06,5263590,0,45500,8532957
14027,2550067,3.00E+06,1600979,0,328400,0
14028,10837893,1.00E+07,10870100,0,15000,10842402
14029,5822237,7.00E+06,4234415,0,1879510,0
14030,4009335,1.19E+08,3908313,0,1444000,0
14031,2002321,5.10E+07,1760849,0,196000,1764321
14032,42080121,3.00E+07,8672670,0,1.00E+05,45536996
14033,3446311,3.00E+06,2784550,0,415218,3471577
14034,21002226,2.50E+07,20756937,0,0,2.10E+07
14035,315367,3.00E+06,221369,0,124000,39110
14036,9952970,1.00E+07,12311165,0,0,9961165
14037,2468773,5.00E+06,1768150,0,699000,0
14038,2772815,6.00E+06,399028,0,12002,0
14039,21311,1.50E+07,47484,0,0,33482
14040,1154147,2.20E+07,302171,0,0,0
14041,21412719,2.00E+07,12238488,0,7145926,2360419
14042,1379828,1.00E+07,1379828,0,1480731,0
14043,3477983,3.00E+06,842964,0,3362500,2258298
14044,2983299,3.00E+06,1405221,0,783900,2140688
14045,6613720,7.00E+06,5069774,0,0,4474107
14046,6359558,7.00E+06,5972272,0,486835,6299075
14047,3142002,8.00E+06,2543805,0,2216786,0
14048,21623200,2.00E+07,10311912,0,14832182,1.40E+07
14049,8794110,9.00E+06,8816235,0,548760,8787490
14050,194508216,2.00E+08,51924827,0,1.11E+08,0
14051,22983452,2.30E+07,19766678,5.00E+05,4087331,21660674
14052,1389081,3.00E+06,1348622,0,0,1340280
14053,42296568,4.00E+07,32150287,0,11880877,37699984
14054,14622402,4.00E+07,5652075,0,4677184,0
14055,4118588,5.00E+06,2558275,0,775000,3121279
14056,7262455,7.00E+06,7100951,0,28000,7277150
14057,748492,1.00E+07,230833,0,76500,0
14058,2732207,3.00E+06,1286179,0,943600,0
14059,6806570,9.00E+06,7124254,0,30011,6943256
14060,2456192,9.00E+06,2347885,2.00E+05,0,2374650
14061,243662109,2.00E+08,2.10E+08,0,47055020,0
14062,131030,1.30E+07,125302,0,0,142140
14063,1931216,8.00E+06,1170813,0,823840,2.00E+06
14064,2719234,1.40E+07,2727655,0,0,0
14065,7446876,8.00E+06,7275526,0,1255400,7346154
14066,15974030,1.70E+07,13120363,0,0,13825506
14067,33147619,3.00E+07,32883344,0,0,32753553
14068,3557253,3.00E+06,3561392,0,0,3516999
14069,11703843,1.90E+07,1612059,0,9500,9666668
14070,3839624,1.00E+07,1712618,0,0,2536056
14071,3043932,2.20E+07,2955274,0,0,0
14072,7977424,7.00E+06,4569438,0,3839870,6695119
14073,4892958,5.00E+06,4538962,0,346000,0
14074,223873,7.00E+06,87700,0,49000,0
14075,3269953,3.00E+06,3135766,0,12560,3257854
14076,51804126,6.70E+07,46086636,5800000,5019233,54708253
14077,3038846,7.00E+06,2882819,0,455400,3037098
14078,4745039,9.00E+06,4566155,0,0,0
14079,26959992,7.80E+07,18723009,0,6632515,21575389
14080,33961,8.00E+06,21101,0,0,0
14081,317304,5.00E+06,306979,0,67485,308010
14082,21330997,2.00E+07,20687092,0,1131226,21481681
14083,26917620,6.20E+07,8015892,0,22426658,0
14084,130372,3.60E+07,119988,0,0,126618
14085,320588,3.00E+06,295765,0,0,293756
14086,20328979,2.00E+07,19715539,0,2621904,21099488
14087,12544290,2.00E+07,1.20E+07,0,751000,12632948
14088,111406,3.00E+06,121930,0,0,0
14089,5747093,5.00E+06,5457962,0,560000,5755905
14090,1159175,7.00E+06,1125578,0,0,0
14091,7859000,7.00E+06,7657826,0,220000,7655558
14092,136895,7.00E+06,138500,0,0,0
14093,2758997,2.00E+07,2139349,0,1092763,0
14094,43253481,4.70E+07,42892099,0,42286568,0
14095,5048332,1.50E+07,2229729,0,1533065,183337
14096,9289969,9.00E+06,9196207,0,0,9384039
14097,9814582,2.00E+07,9012244,0,323271,9873421
14098,382512,3.00E+07,209888,0,527735,0
14099,6591241,6.00E+06,6561808,0,0,6613720
14100,7428720,8.80E+07,1491339,0,0,0
14101,16049907,8.00E+07,8444724,0,14558151,0
14102,145745,6.00E+06,108805,0,523,86468
14103,1509751,8.00E+06,782010,0,683955,0
14104,7982195,7.00E+06,7917527,0,2400000,6160689
14105,3446361,3.00E+06,3346795,0,515500,3657217
14106,2108455,3.00E+06,2235078,0,0,1896357
14107,4793109,5.00E+06,3972728,3.00E+05,0,4771669
14108,18588520,2.00E+07,1.80E+07,0,2553914,18083580
14109,39809354,4.00E+07,39648554,0,1432000,0
14110,37874,4.20E+07,27000,0,0,0
14111,1845990,4.00E+06,1843433,0,1825744,0
14112,2247084,9.00E+06,2119650,0,277703,2281693
14113,27720,2.00E+07,48100,0,0,0
14114,3367022,4.00E+06,1634914,0,2468850,0
14115,3714665,3.00E+06,3727300,0,0,3644342
14116,22028274,2.00E+07,22067505,0,3.00E+06,2.20E+07
14117,2996299,2.20E+07,2.00E+06,0,972320,2936881
14118,3054778,6.00E+06,2266486,0,1058725,3047933
14119,264363,7.00E+06,247357,0,0,0
14120,6571699,6.00E+06,6543533,0,0,6591241
14121,3135918,3.00E+06,3034982,0,99000,0
14122,50250741,2.60E+07,18426542,0,7052415,0
14123,9375410,9.00E+06,9245792,0,344085,9282945
14124,7413863,7.00E+06,7232172,0,24000,7413863
14125,5671310,4.00E+07,694565,0,1752850,0
14126,1209564,5.00E+06,360600,0,27500,0
14127,14484445,1.20E+07,11700912,0,9750,12103745
14128,1601793,1.90E+07,1552419,0,0,1776585
14129,18654578,2.00E+07,21441536,0,0,18531890
14130,320308,7.00E+06,328964,0,0,312883
14131,18127603,1.80E+07,18289274,0,0,17754274
14132,2806423,3.00E+06,1796919,0,0,2827893
14133,1506219,2.00E+07,1468536,0,235701,1794481
14134,60129,2.00E+07,39128,0,30000,0
14135,1768511,1.10E+07,830340,0,278623,0
14136,246511,2.00E+07,2.00E+05,0,818,0
14137,10691798,5.00E+06,9357187,0,0,10415851
14138,5544177,2.00E+07,5589081,0,334250,5023548
14139,559833,4.00E+06,285000,0,270600,0
14140,8743759,7.00E+06,6382572,0,3152123,9537253
14141,8754382,8.00E+06,6382572,0,1704162,5934617
14142,266413,4.20E+07,166662,0,98200,0
14143,6147737,5.00E+06,6961734,0,1.00E+06,6072100
14144,4815013,5.00E+06,4711697,0,0,4906479
14145,103818,3.00E+06,79002,0,48192,0
14146,3104497,3.00E+06,3022252,0,0,0
14147,865662,7.00E+07,892396,0,150000,0
14148,3519726,6.60E+07,1815670,0,1914950,2816463
14149,191429,3.00E+06,186800,0,48704,137617
14150,8917975,1.00E+07,6164097,0,1195792,7940705
14151,15122148,2.00E+07,14368538,0,8467637,0
14152,3619046,1.00E+07,2970933,0,711667,3631157
14153,3567231,5.00E+06,3483077,0,0,3563707
14154,1076660,5.00E+06,1029950,0,717185,0
14155,37517450,6.60E+07,34236681,0,1388126,37306786
14156,53317974,6.50E+07,51416555,0,0,53208954
14157,100728,3.00E+06,101153,0,9500,0
14158,10513282,9.00E+06,10369862,0,0,10470462
14159,67257999,5.80E+07,56653261,0,0,56416100
14160,1195640,5.90E+07,1354009,0,574508,1315699
14161,22260087,2.50E+07,1.70E+07,0,3.00E+06,22091897
14162,5444767,5.00E+06,2049429,0,4864914,0
14163,211650,9.00E+06,149000,0,108431,0
14164,817610,3.00E+06,796434,0,0,670657
14165,15372671,1.50E+07,15451104,0,0,15354507
14166,13970352,2.20E+07,5919579,0,6010228,0
14167,40139,4.50E+07,20043,0,125,0
14168,3684557,5.00E+06,3563223,0,0,3679620
14169,903989,5.00E+06,719293,0,366713,775599
14170,5876955,5.00E+06,7108681,0,0,5818850
14171,4464542,5.00E+06,4461580,0,0,4456908
14172,622716,3.00E+06,125044,0,183840,569826
14173,14661472,2.00E+07,14260434,0,1555417,14501883
14174,20729302,4.30E+07,20408798,0,5362423,19276739
14175,2508351,5.00E+06,530148,0,1834450,0
14176,4934635,1.00E+07,4776822,0,0,4869048
14177,58043321,5.30E+07,40190985,0,1555058,57772912
14178,4589023,5.00E+06,2408732,0,603563,3087644
14179,55305,4.00E+06,22325,0,0,23299
14180,326010,5.00E+06,258110,0,44500,265188
14181,39912532,5.80E+07,2213020,0,1356701,0
14182,1788197,1.60E+07,1397906,0,932500,0
14183,3231748,3.00E+06,3098784,0,0,3219689
14184,1426974,9.00E+06,1352521,0,0,1434797
14185,3178800,9.00E+06,512835,0,2953136,0
14186,47484,4.00E+06,45785,0,0,0
14187,3402727,3.00E+06,3406028,0,0,3420464
14188,4657714,4.00E+06,4433717,0,436400,4675201
14189,5941406,7.00E+06,5757171,0,522790,5854203
14190,5154583,5.00E+06,5134907,0,9.00E+05,5137766
14191,4169250,5.00E+06,4163744,0,0,4027514
14192,9996640,1.00E+07,8853239,0,1574445,10112886
14193,2148358,3.00E+06,983251,0,149000,1065980
14194,1867203,1.00E+07,1799943,0,840885,0
14195,7938605,9.00E+06,5881535,0,1562497,7376944
14196,786234,3.00E+06,807753,2.00E+05,0,972826
14197,3245218,4.00E+06,3257956,0,0,3247655
14198,19491531,3.20E+07,5287086,0,9749800,0
14199,4193659,4.00E+06,4196576,6.00E+05,0,4199533
14200,259396,3.00E+07,301797,0,0,277232
14201,5053200,8.00E+06,4894501,0,0,4993813
14202,15686506,1.50E+07,14720096,0,0,13465908
14203,7695176,7.00E+06,6756089,0,1416020,5777040
14204,3226109,3.00E+06,3814295,0,14812,2786352
14205,19139337,2.00E+07,11579337,0,5173259,16243938
14206,634640,5.00E+06,630502,0,629210,0
14207,22684,4.00E+06,46528,0,0,39222
14208,4964181,8.00E+06,4290098,0,690084,0
14209,5405522,8.00E+06,3927195,0,243800,6011343
14210,102386,9.00E+06,70992,0,48192,0
14211,3480683,5.00E+06,3359597,0,673350,3523710
14212,8879641,2.60E+07,2551663,0,7310048,0
14213,5166722,1.00E+07,5190537,0,0,3915314
14214,41342171,9.10E+07,33194247,0,0,37113864
14215,16564019,5.20E+07,5504783,0,0,6962629
14216,2948511,3.00E+06,2860190,0,0,2909645
14217,636356,5.00E+06,291001,0,453475,0
14218,944573,1.20E+07,917334,0,254800,0
14219,6436337,2.00E+07,60116,0,4500000,2750002
14220,3380097,3.00E+06,3385243,0,5.00E+05,3420464
14221,7051047,7.00E+06,6994505,0,367997,7019445
14222,101843,8.00E+06,79999,0,0,90954
14223,3663634,5.00E+06,3397548,0,12000,3627737
14224,4242593,5.00E+06,704925,0,394000,3099336
14225,48386577,4.90E+07,46671377,0,0,48123550
14226,79691,4.50E+07,91156,0,0,88799
14227,12406000,1.20E+07,8957027,0,1614200,8952283
14228,34912481,3.00E+07,34714481,0,40166212,0
14229,3044587,3.00E+06,2154520,1.00E+05,195050,2426167
14230,8143390,8.00E+06,8006122,0,0,0
14231,2195324,6.00E+06,2097091,250000,0,2173120
14232,47471678,7.10E+07,23781764,0,33126105,38410792
14233,3455911,5.00E+06,4126593,0,0,3434728
14234,1604438,1.90E+07,965500,0,6205,0
14235,3335683,3.00E+06,3233802,0,0,3339848
14236,8733864,8.00E+06,8545191,,0,8727228
14237,5347878,7.00E+06,233250,0,0,3062860
14238,4972827,4.00E+06,4789587,0,0,4789283
14239,2468323,3.00E+06,2460831,0,9515,2473526
14240,1982320,3.00E+06,477740,1.00E+06,8137,1403448
14241,254653,3.00E+06,166657,0,48619,292717
14242,17862891,1.70E+07,12069488,0,0,16490223
14243,22782352,7.00E+07,3364333,0,31500,29423856
14244,545142,5.00E+06,422682,0,40600,550316
14245,6434105,7.00E+06,5762106,2.00E+05,154091,5845670
14246,11568799,1.12E+08,7741202,0,709000,0
14247,4935118,5.00E+06,3919776,0,1322800,4888493
14248,765899,5.00E+06,768578,0,190000,897839
14249,2294072,6.00E+06,2237070,0,48000,2098318
14250,635695,7.00E+06,608583,0,0,625503
14251,1374202,4.00E+06,1172265,0,305936,1271738
14252,8955282,8.00E+06,8482701,7.00E+05,4656144,10309338
14253,6088646,6.00E+06,5991142,0,38000,0
14254,4028377,7.00E+06,3036834,0,0,4651182
14255,2348509,8.00E+06,730909,0,1731556,0
14256,1848438,3.00E+06,1846893,0,0,1958687
14257,31503128,6.20E+07,14170731,0,27750783,0
14258,5234531,5.00E+06,5070461,0,0,5210060
14259,16908940,1.50E+07,16679347,0,0,14794166
14260,12665425,2.00E+07,1620800,0,3143825,0
14261,4615494,1.30E+07,4472720,3.00E+06,0,5069891
14262,12216925,1.00E+07,12170526,0,-37292,0
14263,40366129,4.00E+07,46813427,0,1.00E+05,0
14264,52742662,4.90E+07,53167974,0,168450,52896452
14265,31500,2.00E+07,51761,0,0,25740
14266,2878013,2.00E+07,319042,0,0,609318
14267,19647210,2.00E+07,22356288,0,0,19641110
14268,2084206,3.00E+06,93000,0,0,0
14269,1792030,3.00E+06,1739300,0,0,1731531
14270,79122730,7.40E+07,18826733,0,8088193,16643750
14271,6971740,7.00E+06,6699935,0,677300,6981652
14272,5051022,5.00E+06,4069805,0,3499000,4451126
14273,3309446,5.00E+06,283857,0,217500,0
14274,1122124,3.00E+06,1113448,0,0,1129226
14275,3724588,5.00E+06,3186854,0,642030,3539283
14276,454703,1.30E+07,408024,0,194000,0
14277,13371848,2.00E+07,8474622,0,5083461,13275164
14278,2834455,5.00E+06,781194,0,2256218,0
14279,548940,7.40E+07,556880,0,0,131343
14280,3776442,3.00E+06,3663138,0,14659,3770390
14281,70821027,6.80E+07,6600349,0,0,64864760
14282,637690,3.00E+06,637454,0,0,701713
14283,3504970,3.00E+06,2447618,0,1046763,2753848
14284,295920,5.00E+06,257229,0,0,257229
14285,2148970,3.00E+06,214833,0,1848000,632953
14286,3425249,3.00E+06,3237396,0,184998,3414085
14287,3394521,5.00E+06,3299989,0,2.00E+06,3457107
14288,3048234,3.00E+06,3030491,0,0,3030491
14289,22794179,5.90E+07,11942091,0,-1.20E+07,0
14290,3141465,1.50E+07,485000,0,0,0
14291,3005943,8.00E+06,2413724,0,0,2974153
14292,2205116,3.00E+07,815083,0,626835,0
14293,3908349,3.00E+06,3708703,0,1642841,3903882
14294,1837641,7.00E+06,407435,0,1807467,0
14295,16878134,2.30E+07,9781333,0,6650275,11152877
14296,86228555,8.50E+07,10701979,0,9546550,7.50E+07
14297,35218790,3.40E+07,36704428,0,0,0
14298,94331173,8.50E+07,94400935,0,0,89618715
14299,5942502,5.00E+06,1598109,0,678510,3270744
14300,4031287,4.00E+06,4031287,0,0,4022324
14301,7221006,5.00E+06,7263967,0,498000,6669328
14302,798976,5.00E+06,683762,0,48000,761052
14303,49319,6.00E+07,32604,0,0,44403
14304,1389081,1.70E+07,1078945,0,481868,2021637
14305,1597500,8.00E+07,987260,0,571071,1321326
14306,6814582,8.00E+06,2623556,3600000,1030000,4119729
14307,3182077,8.00E+06,1790000,0,2814016,3750299
14308,20421743,2.40E+07,20243356,0,24825,20557041
14309,2702968,2.00E+07,1747368,0,928876,0
14310,10400219,1.00E+07,10230500,0,0,10299876
14311,5675930,1.00E+07,975120,0,0,0
14312,31094024,3.00E+07,233904,0,27500000,27720572
14313,2268801,1.70E+07,1709739,0,582082,2277034
14314,3651688,3.00E+06,3538102,0,0,3654532
14315,10063647,1.00E+07,8109507,0,1155284,0
14316,125720,5.00E+06,132613,0,0,0
14317,7367974,7.00E+06,6610212,2.00E+06,841281,7346154
14318,3856497,1.70E+07,1855747,0,0,2266887
14319,25642,5.00E+06,30120,0,0,0
14320,4614499,4.00E+06,4609494,0,595000,4740078
14321,8140174,1.70E+07,7663184,0,0,8174985
14322,2179512,3.00E+06,1403110,0,418562,2098980
14323,3515887,1.50E+07,1683013,0,2048968,0
14324,1657089,1.00E+07,1163569,0,0,2.00E+06
14325,647000,5.00E+06,198990,0,102267,626315
14326,8921541,4.90E+07,8269895,0,3.00E+06,6853759
14327,66083392,1.00E+08,46229856,0,6032003,61267637
14328,3136031,3.00E+06,3038494,0,0,3135918
14329,5558081,5.00E+06,4837425,0,1015000,0
14330,8977442,2.60E+07,7981989,0,1664289,8950771
14331,118858,3.00E+07,99491,0,0,0
14332,9512613,5.50E+07,9587179,0,816342,9503181
14333,2478375,3.00E+06,2491976,0,0,0
14334,3330816,3.00E+06,3233802,0,0,3351865
14335,42124035,4.00E+07,41312234,0,109000,39538720
14336,3026152,3.00E+06,3026152,0,11938,3.00E+06
14337,4119461,5.00E+06,3983095,0,0,4112250
14338,1169108,5.10E+07,752108,0,846367,0
14339,14238986,2.60E+07,2026901,0,16399399,16096664
14340,5627579,5.00E+06,4214933,1600000,214850,5647577
14341,8409156,7.00E+06,7974566,0,0,8290612
14342,5484291,5.00E+06,4229807,0,1.00E+06,5283265
14343,918587,5.00E+06,719293,0,246180,681866
14344,1983431,8.00E+06,1011026,0,7999,0
14345,4668625,1.00E+07,1464000,0,851572,2902671
14346,6701311,7.00E+06,5213626,0,1564388,6814946
14347,370035,3.00E+06,183720,0,153805,400585
14348,9328180,8.00E+06,8818270,0,350000,9362243
14349,3408468,3.00E+06,3406028,0,0,3411713
14350,73942215,6.70E+07,7.60E+07,0,531585,61605410
14351,7768295,5.00E+06,7456200,0,380000,7846154
14352,7841407,1.30E+07,7625939,0,0,7783742
14353,7747123,8.00E+06,5418951,0,287000,2613918
14354,128175,7.00E+06,130858,0,0,0
14355,350868,8.00E+06,151692,0,155662,0
14356,4756363,4.00E+06,4724968,0,0,4433170
14357,16755333,6.60E+07,5711586,0,8112720,0
14358,737390,3.00E+06,192599,0,0,0
14359,3384691,3.00E+06,3574457,0,12000,3568530
14360,289777,3.00E+06,163825,0,149000,0
14361,19020477,2.00E+07,21078220,0,0,1.90E+07
14362,460133,1.30E+07,381823,0,194000,0
14363,12779151,1.10E+07,11824984,0,47221,12850031
14364,77295673,7.90E+07,68256947,0,1.00E+05,3.90E+07
14365,1351974,9.00E+06,1658747,0,293481,0
14366,5896255,5.00E+06,5898034,0,0,5745255
14367,85136,8.00E+07,64164,0,163,99240
14368,898011,1.50E+07,793661,0,178434,819217
14369,100279,6.00E+06,49334,0,48000,0
14370,141778,5.00E+06,104719,0,0,67077
14371,3244068,3.00E+06,2327870,0,855850,3224891
14372,121298819,1.27E+08,1.34E+08,0,33305210,95823629
14373,7846154,1.70E+07,7598372,0,952000,7416152
14374,1025912,8.80E+07,335900,0,846367,0
14375,10249039,8.00E+07,3219600,0,0,3647898
14376,572472,3.00E+06,231486,0,252998,0
14377,17051931,2.60E+07,15424943,0,1824375,16593076
14378,67051043,6.60E+07,25429871,0,0,73662739
14379,15222092,1.50E+07,15211289,0,785622,14942585
14380,3472985,3.00E+06,3468603,4.00E+05,0,3349295
14381,5824850,7.00E+06,5211774,3.00E+05,22994,5098014
14382,2739377,3.00E+06,2401417,0,407997,2752857
14383,11151811,1.50E+07,5115492,0,3784752,0
14384,1937295,8.00E+06,1939245,0,165819,0
14385,5124394,5.00E+06,5126076,0,0,4778351
14386,3386481,3.00E+06,3102409,0,75000,3373033
14387,1261475,1.70E+07,64164,0,1396204,1115163
14388,5315272,5.00E+06,5311240,9.00E+05,20000,5192904
14389,83909,3.00E+06,56175,0,0,26026
14390,104403979,9.90E+07,53834230,3.00E+06,1665974,1.06E+08
14391,8303732,8.00E+06,8864519,0,1208075,8194201
14392,806917,3.70E+07,787794,0,0,738567
14393,4041871,7.00E+06,2208917,0,1939435,0
14394,10768505,8.00E+07,3219600,0,4049796,0
14395,20896549,2.00E+07,19834190,0,2621904,21131303
14396,16470009,1.00E+07,15400783,0,0,16584224
14397,3780272,1.00E+08,3739329,0,2850764,4750114
14398,2912241,3.00E+06,1852000,0,1800000,0
14399,1625701,3.00E+06,690643,0,1452868,0
14400,3712533,3.00E+06,3606152,0,9500,3712994
